subjects,session,fold_number,trial,window_test_start,label,proba_left_hand,proba_right_hand,proba_feet,proba_tongue
1,"['session_T', 'session_E']",2,65,0.5,2,0.0013,0.002,0.5024,0.4944
1,"['session_T', 'session_E']",2,66,0.5,3,0.0013,0.0006,0.0752,0.9229
1,"['session_T', 'session_E']",2,67,0.5,3,0.0019,0.002,0.2304,0.7658
1,"['session_T', 'session_E']",2,68,0.5,1,0.0055,0.9605,0.0325,0.0014
1,"['session_T', 'session_E']",2,69,0.5,3,0.0028,0.0007,0.1808,0.8157
1,"['session_T', 'session_E']",2,70,0.5,2,0.0042,0.0063,0.7266,0.2629
1,"['session_T', 'session_E']",2,71,0.5,0,0.4478,0.2442,0.2253,0.0827
1,"['session_T', 'session_E']",2,72,0.5,1,0.0042,0.9583,0.0356,0.0019
1,"['session_T', 'session_E']",2,73,0.5,2,0.0019,0.0009,0.2375,0.7597
1,"['session_T', 'session_E']",2,74,0.5,2,0.0058,0.0056,0.8716,0.117
1,"['session_T', 'session_E']",2,75,0.5,3,0.02,0.0231,0.3747,0.5822
1,"['session_T', 'session_E']",2,76,0.5,1,0.0949,0.8953,0.0089,0.0009
1,"['session_T', 'session_E']",2,77,0.5,1,0.0239,0.9702,0.0053,0.0006
1,"['session_T', 'session_E']",2,78,0.5,0,0.9683,0.0246,0.0061,0.0009
1,"['session_T', 'session_E']",2,79,0.5,0,0.9847,0.0072,0.0067,0.0014
1,"['session_T', 'session_E']",2,80,0.5,1,0.0045,0.9296,0.0632,0.0026
1,"['session_T', 'session_E']",2,81,0.5,1,0.0285,0.9662,0.0048,0.0005
1,"['session_T', 'session_E']",2,82,0.5,1,0.0029,0.781,0.205,0.0112
1,"['session_T', 'session_E']",2,83,0.5,2,0.0011,0.0015,0.3869,0.6105
1,"['session_T', 'session_E']",2,84,0.5,2,0.0108,0.0018,0.4495,0.5379
1,"['session_T', 'session_E']",2,85,0.5,3,0.0022,0.002,0.3412,0.6546
1,"['session_T', 'session_E']",2,86,0.5,0,0.2374,0.7561,0.0059,0.0007
1,"['session_T', 'session_E']",2,87,0.5,3,0.006,0.0118,0.8187,0.1634
1,"['session_T', 'session_E']",2,88,0.5,0,0.9602,0.0343,0.0046,0.0009
1,"['session_T', 'session_E']",2,89,0.5,3,0.0019,0.0016,0.1374,0.8591
1,"['session_T', 'session_E']",2,90,0.5,0,0.9176,0.0118,0.0597,0.0109
1,"['session_T', 'session_E']",2,91,0.5,3,0.004,0.0071,0.44,0.549
1,"['session_T', 'session_E']",2,92,0.5,2,0.0019,0.187,0.7988,0.0124
1,"['session_T', 'session_E']",2,93,0.5,1,0.0226,0.9723,0.0045,0.0006
1,"['session_T', 'session_E']",2,94,0.5,3,0.8631,0.0147,0.1147,0.0075
1,"['session_T', 'session_E']",2,95,0.5,2,0.0014,0.0011,0.1041,0.8934
1,"['session_T', 'session_E']",2,96,0.5,3,0.0008,0.0008,0.0602,0.9383
1,"['session_T', 'session_E']",2,97,0.5,1,0.127,0.8658,0.0066,0.0006
1,"['session_T', 'session_E']",2,98,0.5,1,0.0086,0.9831,0.0075,0.0008
1,"['session_T', 'session_E']",2,99,0.5,3,0.0078,0.0012,0.1053,0.8857
1,"['session_T', 'session_E']",2,100,0.5,3,0.0013,0.0009,0.1503,0.8475
1,"['session_T', 'session_E']",2,101,0.5,2,0.0859,0.005,0.8281,0.081
1,"['session_T', 'session_E']",2,102,0.5,2,0.0017,0.0041,0.7007,0.2935
1,"['session_T', 'session_E']",2,103,0.5,0,0.9842,0.0088,0.0058,0.0011
1,"['session_T', 'session_E']",2,104,0.5,3,0.0116,0.0019,0.2739,0.7126
1,"['session_T', 'session_E']",2,105,0.5,3,0.0051,0.0015,0.2502,0.7433
1,"['session_T', 'session_E']",2,106,0.5,1,0.0971,0.8972,0.005,0.0007
1,"['session_T', 'session_E']",2,107,0.5,0,0.9693,0.0226,0.0063,0.0018
1,"['session_T', 'session_E']",2,108,0.5,2,0.0034,0.8247,0.1669,0.0051
1,"['session_T', 'session_E']",2,109,0.5,3,0.002,0.0028,0.4833,0.5118
1,"['session_T', 'session_E']",2,110,0.5,2,0.0055,0.0014,0.5887,0.4044
1,"['session_T', 'session_E']",2,111,0.5,1,0.0028,0.8696,0.1188,0.0088
1,"['session_T', 'session_E']",2,112,0.5,1,0.1288,0.8626,0.0078,0.0009
1,"['session_T', 'session_E']",2,113,0.5,2,0.0025,0.0024,0.72,0.2752
1,"['session_T', 'session_E']",2,114,0.5,2,0.0048,0.0029,0.5731,0.4191
1,"['session_T', 'session_E']",3,0,0.5,2,0.01,0.0046,0.8006,0.1848
1,"['session_T', 'session_E']",3,1,0.5,0,0.98,0.0053,0.0106,0.0041
1,"['session_T', 'session_E']",3,2,0.5,3,0.027,0.1158,0.708,0.1492
1,"['session_T', 'session_E']",3,3,0.5,1,0.2146,0.6307,0.1403,0.0145
1,"['session_T', 'session_E']",3,4,0.5,3,0.011,0.0006,0.1286,0.8598
1,"['session_T', 'session_E']",3,5,0.5,3,0.8923,0.0029,0.0327,0.0722
1,"['session_T', 'session_E']",3,6,0.5,0,0.158,0.8361,0.0049,0.001
1,"['session_T', 'session_E']",3,7,0.5,1,0.3169,0.6441,0.0359,0.0031
1,"['session_T', 'session_E']",3,8,0.5,3,0.0009,0.0005,0.0635,0.9351
1,"['session_T', 'session_E']",3,9,0.5,0,0.0393,0.9514,0.0084,0.0009
1,"['session_T', 'session_E']",3,10,0.5,1,0.1154,0.8784,0.0052,0.001
1,"['session_T', 'session_E']",3,11,0.5,0,0.985,0.0064,0.006,0.0026
1,"['session_T', 'session_E']",3,12,0.5,2,0.0035,0.0028,0.3596,0.6341
1,"['session_T', 'session_E']",3,13,0.5,2,0.0089,0.0007,0.141,0.8494
1,"['session_T', 'session_E']",3,14,0.5,2,0.0034,0.0078,0.971,0.0177
1,"['session_T', 'session_E']",3,15,0.5,3,0.0014,0.0013,0.2318,0.7656
1,"['session_T', 'session_E']",3,16,0.5,3,0.0013,0.0009,0.3918,0.606
1,"['session_T', 'session_E']",3,17,0.5,0,0.7322,0.2635,0.0031,0.0013
1,"['session_T', 'session_E']",3,18,0.5,0,0.9793,0.0039,0.0091,0.0077
1,"['session_T', 'session_E']",3,19,0.5,2,0.2797,0.0051,0.3643,0.3509
1,"['session_T', 'session_E']",3,20,0.5,2,0.0028,0.0008,0.1532,0.8433
1,"['session_T', 'session_E']",3,21,0.5,3,0.002,0.0015,0.2152,0.7813
1,"['session_T', 'session_E']",3,22,0.5,1,0.0083,0.9106,0.0765,0.0046
1,"['session_T', 'session_E']",3,23,0.5,0,0.9002,0.011,0.0734,0.0154
1,"['session_T', 'session_E']",3,24,0.5,1,0.1009,0.8932,0.0052,0.0007
1,"['session_T', 'session_E']",3,25,0.5,0,0.6264,0.0057,0.1508,0.2171
1,"['session_T', 'session_E']",3,26,0.5,0,0.9718,0.0029,0.0143,0.011
1,"['session_T', 'session_E']",3,27,0.5,1,0.0302,0.9594,0.0091,0.0013
1,"['session_T', 'session_E']",3,28,0.5,2,0.3883,0.0052,0.1219,0.4846
1,"['session_T', 'session_E']",3,29,0.5,0,0.6654,0.328,0.005,0.0016
1,"['session_T', 'session_E']",3,30,0.5,2,0.0056,0.0017,0.3456,0.647
1,"['session_T', 'session_E']",3,31,0.5,1,0.0835,0.9109,0.0048,0.0008
1,"['session_T', 'session_E']",3,32,0.5,3,0.0012,0.0006,0.0961,0.9022
1,"['session_T', 'session_E']",3,33,0.5,3,0.0045,0.0003,0.1674,0.8278
1,"['session_T', 'session_E']",3,34,0.5,2,0.0105,0.0053,0.4034,0.5808
1,"['session_T', 'session_E']",3,35,0.5,0,0.7388,0.2569,0.0032,0.0012
1,"['session_T', 'session_E']",3,36,0.5,3,0.001,0.0017,0.1883,0.809
1,"['session_T', 'session_E']",3,37,0.5,0,0.9865,0.005,0.0047,0.0037
1,"['session_T', 'session_E']",3,38,0.5,1,0.0638,0.9305,0.0049,0.0008
1,"['session_T', 'session_E']",3,39,0.5,2,0.0646,0.1217,0.7922,0.0215
1,"['session_T', 'session_E']",3,40,0.5,0,0.3234,0.6707,0.0048,0.0011
1,"['session_T', 'session_E']",3,41,0.5,1,0.1102,0.8848,0.0043,0.0007
1,"['session_T', 'session_E']",3,42,0.5,3,0.0038,0.0011,0.5687,0.4264
1,"['session_T', 'session_E']",3,43,0.5,1,0.0949,0.899,0.0053,0.0007
1,"['session_T', 'session_E']",3,44,0.5,2,0.016,0.0043,0.5246,0.4551
1,"['session_T', 'session_E']",3,45,0.5,1,0.02,0.9643,0.0148,0.001
1,"['session_T', 'session_E']",3,46,0.5,3,0.0013,0.001,0.2387,0.759
1,"['session_T', 'session_E']",3,47,0.5,0,0.97,0.0066,0.016,0.0074
1,"['session_T', 'session_E']",3,48,0.5,0,0.3071,0.6874,0.0044,0.0011
1,"['session_T', 'session_E']",3,49,0.5,3,0.0018,0.001,0.1366,0.8607
1,"['session_T', 'session_E']",3,50,0.5,2,0.4235,0.0043,0.3518,0.2203
1,"['session_T', 'session_E']",3,51,0.5,0,0.3218,0.6737,0.0036,0.0009
1,"['session_T', 'session_E']",3,52,0.5,3,0.0015,0.0011,0.3909,0.6066
1,"['session_T', 'session_E']",3,53,0.5,2,0.032,0.5284,0.4203,0.0192
1,"['session_T', 'session_E']",3,54,0.5,1,0.3186,0.6764,0.0041,0.0009
1,"['session_T', 'session_E']",3,55,0.5,3,0.0026,0.0006,0.2014,0.7954
1,"['session_T', 'session_E']",3,56,0.5,2,0.0023,0.0015,0.7558,0.2404
1,"['session_T', 'session_E']",3,57,0.5,3,0.0014,0.0004,0.1183,0.8799
1,"['session_T', 'session_E']",3,58,0.5,1,0.0228,0.9635,0.0125,0.0012
1,"['session_T', 'session_E']",3,59,0.5,2,0.0165,0.0719,0.8443,0.0673
1,"['session_T', 'session_E']",3,60,0.5,1,0.0126,0.9426,0.041,0.0038
1,"['session_T', 'session_E']",3,61,0.5,0,0.9679,0.0046,0.0204,0.0072
1,"['session_T', 'session_E']",3,62,0.5,1,0.0261,0.9578,0.0141,0.002
1,"['session_T', 'session_E']",3,63,0.5,0,0.9409,0.0023,0.0247,0.0321
1,"['session_T', 'session_E']",3,64,0.5,3,0.0012,0.0007,0.109,0.8891
1,"['session_T', 'session_E']",3,65,0.5,3,0.0023,0.0009,0.2295,0.7673
1,"['session_T', 'session_E']",3,66,0.5,2,0.0013,0.0003,0.0801,0.9183
1,"['session_T', 'session_E']",3,67,0.5,1,0.0083,0.954,0.0357,0.002
1,"['session_T', 'session_E']",3,68,0.5,1,0.0143,0.9674,0.0172,0.0012
1,"['session_T', 'session_E']",3,69,0.5,2,0.003,0.0013,0.5613,0.4343
1,"['session_T', 'session_E']",3,70,0.5,3,0.0044,0.0007,0.3429,0.6519
1,"['session_T', 'session_E']",3,71,0.5,3,0.016,0.0029,0.6315,0.3496
1,"['session_T', 'session_E']",3,72,0.5,0,0.0328,0.9581,0.0084,0.0007
1,"['session_T', 'session_E']",3,73,0.5,2,0.0027,0.0005,0.1928,0.8041
1,"['session_T', 'session_E']",3,74,0.5,3,0.0011,0.001,0.2944,0.7035
1,"['session_T', 'session_E']",3,75,0.5,2,0.0017,0.0038,0.7109,0.2836
1,"['session_T', 'session_E']",3,76,0.5,1,0.0853,0.9097,0.0042,0.0008
1,"['session_T', 'session_E']",3,77,0.5,2,0.0011,0.0006,0.3107,0.6876
1,"['session_T', 'session_E']",3,78,0.5,1,0.0266,0.9631,0.0094,0.0008
1,"['session_T', 'session_E']",3,79,0.5,0,0.9434,0.0025,0.0256,0.0285
1,"['session_T', 'session_E']",3,80,0.5,2,0.0033,0.0007,0.6988,0.2972
1,"['session_T', 'session_E']",3,81,0.5,1,0.017,0.8843,0.0946,0.0041
1,"['session_T', 'session_E']",3,82,0.5,0,0.9685,0.0072,0.0126,0.0117
1,"['session_T', 'session_E']",3,83,0.5,3,0.0025,0.0013,0.5431,0.453
1,"['session_T', 'session_E']",3,84,0.5,2,0.0112,0.0013,0.1957,0.7919
1,"['session_T', 'session_E']",3,85,0.5,3,0.0091,0.0008,0.3457,0.6445
1,"['session_T', 'session_E']",3,86,0.5,0,0.3684,0.6265,0.004,0.0011
1,"['session_T', 'session_E']",3,87,0.5,0,0.9751,0.0208,0.0027,0.0014
1,"['session_T', 'session_E']",3,88,0.5,2,0.0028,0.0014,0.4841,0.5117
1,"['session_T', 'session_E']",3,89,0.5,3,0.0013,0.0004,0.1041,0.8942
1,"['session_T', 'session_E']",3,90,0.5,0,0.9644,0.0319,0.0023,0.0015
1,"['session_T', 'session_E']",3,91,0.5,0,0.9264,0.0034,0.0264,0.0438
1,"['session_T', 'session_E']",3,92,0.5,3,0.01,0.0024,0.3631,0.6245
1,"['session_T', 'session_E']",3,93,0.5,1,0.0255,0.9618,0.0117,0.001
1,"['session_T', 'session_E']",3,94,0.5,0,0.9779,0.003,0.0108,0.0082
1,"['session_T', 'session_E']",3,95,0.5,1,0.6796,0.2544,0.0584,0.0076
1,"['session_T', 'session_E']",3,96,0.5,2,0.0047,0.0021,0.8977,0.0955
1,"['session_T', 'session_E']",3,97,0.5,1,0.0243,0.9633,0.0113,0.0011
1,"['session_T', 'session_E']",3,98,0.5,2,0.0021,0.0008,0.3603,0.6368
1,"['session_T', 'session_E']",3,99,0.5,3,0.0042,0.0017,0.5293,0.4649
1,"['session_T', 'session_E']",3,100,0.5,3,0.0822,0.0007,0.1351,0.7821
1,"['session_T', 'session_E']",3,101,0.5,2,0.0033,0.002,0.5129,0.4818
1,"['session_T', 'session_E']",3,102,0.5,1,0.0247,0.9586,0.0151,0.0017
1,"['session_T', 'session_E']",3,103,0.5,2,0.0027,0.0021,0.737,0.2582
1,"['session_T', 'session_E']",3,104,0.5,2,0.0064,0.0007,0.4173,0.5756
1,"['session_T', 'session_E']",3,105,0.5,1,0.0467,0.9348,0.0174,0.0011
1,"['session_T', 'session_E']",3,106,0.5,0,0.9597,0.0363,0.003,0.0011
1,"['session_T', 'session_E']",3,107,0.5,1,0.0819,0.912,0.0054,0.0007
1,"['session_T', 'session_E']",3,108,0.5,3,0.0013,0.0009,0.1308,0.8669
1,"['session_T', 'session_E']",3,109,0.5,1,0.0926,0.9013,0.0052,0.0009
1,"['session_T', 'session_E']",3,110,0.5,2,0.0011,0.0011,0.4903,0.5074
1,"['session_T', 'session_E']",3,111,0.5,3,0.001,0.0003,0.0737,0.925
1,"['session_T', 'session_E']",3,112,0.5,1,0.245,0.7502,0.0039,0.0009
1,"['session_T', 'session_E']",3,113,0.5,0,0.9366,0.0589,0.0031,0.0014
1,"['session_T', 'session_E']",3,114,0.5,0,0.5297,0.4659,0.0033,0.0011
1,"['session_T', 'session_E']",4,0,0.5,0,0.8579,0.0072,0.0895,0.0454
1,"['session_T', 'session_E']",4,1,0.5,0,0.6334,0.0053,0.2322,0.1291
1,"['session_T', 'session_E']",4,2,0.5,0,0.9352,0.0202,0.0321,0.0125
1,"['session_T', 'session_E']",4,3,0.5,0,0.952,0.0135,0.0264,0.0081
1,"['session_T', 'session_E']",4,4,0.5,3,0.1667,0.0153,0.443,0.375
1,"['session_T', 'session_E']",4,5,0.5,1,0.1815,0.8134,0.0039,0.0012
1,"['session_T', 'session_E']",4,6,0.5,2,0.0134,0.0057,0.5727,0.4082
1,"['session_T', 'session_E']",4,7,0.5,2,0.0411,0.0019,0.5091,0.448
1,"['session_T', 'session_E']",4,8,0.5,0,0.6419,0.3532,0.0038,0.0011
1,"['session_T', 'session_E']",4,9,0.5,3,0.0013,0.0007,0.1467,0.8513
1,"['session_T', 'session_E']",4,10,0.5,3,0.0404,0.0009,0.2061,0.7527
1,"['session_T', 'session_E']",4,11,0.5,2,0.0032,0.0012,0.2096,0.786
1,"['session_T', 'session_E']",4,12,0.5,2,0.0016,0.0029,0.3581,0.6374
1,"['session_T', 'session_E']",4,13,0.5,3,0.0072,0.0021,0.501,0.4897
1,"['session_T', 'session_E']",4,14,0.5,1,0.0187,0.9613,0.014,0.0061
1,"['session_T', 'session_E']",4,15,0.5,3,0.0017,0.0044,0.5604,0.4336
1,"['session_T', 'session_E']",4,16,0.5,1,0.0943,0.8998,0.0044,0.0014
1,"['session_T', 'session_E']",4,17,0.5,1,0.1844,0.8114,0.0033,0.001
1,"['session_T', 'session_E']",4,18,0.5,2,0.0024,0.0018,0.5608,0.435
1,"['session_T', 'session_E']",4,19,0.5,1,0.2783,0.717,0.0036,0.0012
1,"['session_T', 'session_E']",4,20,0.5,3,0.0022,0.0005,0.1537,0.8436
1,"['session_T', 'session_E']",4,21,0.5,1,0.0159,0.9676,0.0146,0.002
1,"['session_T', 'session_E']",4,22,0.5,2,0.0026,0.0006,0.1546,0.8422
1,"['session_T', 'session_E']",4,23,0.5,3,0.0015,0.0008,0.1997,0.7979
1,"['session_T', 'session_E']",4,24,0.5,1,0.0296,0.9635,0.0059,0.001
1,"['session_T', 'session_E']",4,25,0.5,0,0.8734,0.0048,0.09,0.0318
1,"['session_T', 'session_E']",4,26,0.5,3,0.0057,0.0009,0.1987,0.7947
1,"['session_T', 'session_E']",4,27,0.5,3,0.0033,0.0006,0.1738,0.8223
1,"['session_T', 'session_E']",4,28,0.5,1,0.0103,0.9666,0.0207,0.0024
1,"['session_T', 'session_E']",4,29,0.5,0,0.0211,0.9715,0.0056,0.0017
1,"['session_T', 'session_E']",4,30,0.5,2,0.0017,0.0022,0.5541,0.442
1,"['session_T', 'session_E']",4,31,0.5,2,0.0017,0.0026,0.2476,0.7481
1,"['session_T', 'session_E']",4,32,0.5,3,0.0017,0.0009,0.2319,0.7654
1,"['session_T', 'session_E']",4,33,0.5,1,0.0125,0.8165,0.1434,0.0276
1,"['session_T', 'session_E']",4,34,0.5,1,0.0299,0.96,0.0084,0.0017
1,"['session_T', 'session_E']",4,35,0.5,3,0.0423,0.0011,0.2473,0.7093
1,"['session_T', 'session_E']",4,36,0.5,0,0.9499,0.045,0.0041,0.001
1,"['session_T', 'session_E']",4,37,0.5,0,0.9663,0.0269,0.0051,0.0017
1,"['session_T', 'session_E']",4,38,0.5,0,0.9691,0.0198,0.0086,0.0025
1,"['session_T', 'session_E']",4,39,0.5,2,0.0521,0.6358,0.2898,0.0223
1,"['session_T', 'session_E']",4,40,0.5,1,0.088,0.9073,0.0039,0.0008
1,"['session_T', 'session_E']",4,41,0.5,3,0.0041,0.0006,0.2327,0.7626
1,"['session_T', 'session_E']",4,42,0.5,2,0.1361,0.0101,0.5228,0.3311
1,"['session_T', 'session_E']",4,43,0.5,1,0.0668,0.9171,0.0138,0.0023
1,"['session_T', 'session_E']",4,44,0.5,0,0.1289,0.8664,0.0035,0.0011
1,"['session_T', 'session_E']",4,45,0.5,0,0.9729,0.0167,0.0087,0.0017
1,"['session_T', 'session_E']",4,46,0.5,2,0.0863,0.0016,0.3746,0.5375
1,"['session_T', 'session_E']",4,47,0.5,1,0.0189,0.9723,0.0065,0.0022
1,"['session_T', 'session_E']",4,48,0.5,2,0.0012,0.0011,0.2328,0.7648
1,"['session_T', 'session_E']",4,49,0.5,3,0.0017,0.0008,0.2296,0.7679
1,"['session_T', 'session_E']",4,50,0.5,2,0.0036,0.0035,0.5224,0.4705
1,"['session_T', 'session_E']",4,51,0.5,2,0.002,0.0009,0.2899,0.7073
1,"['session_T', 'session_E']",4,52,0.5,0,0.8628,0.0063,0.107,0.0239
1,"['session_T', 'session_E']",4,53,0.5,1,0.0099,0.9542,0.0331,0.0028
1,"['session_T', 'session_E']",4,54,0.5,2,0.1541,0.0043,0.5034,0.3382
1,"['session_T', 'session_E']",4,55,0.5,3,0.4826,0.0036,0.4045,0.1093
1,"['session_T', 'session_E']",4,56,0.5,1,0.1589,0.8365,0.0033,0.0013
1,"['session_T', 'session_E']",4,57,0.5,0,0.9595,0.0035,0.0229,0.0141
1,"['session_T', 'session_E']",4,58,0.5,0,0.9566,0.0075,0.0288,0.0071
1,"['session_T', 'session_E']",4,59,0.5,3,0.0033,0.0006,0.1681,0.828
1,"['session_T', 'session_E']",4,60,0.5,3,0.002,0.0012,0.3698,0.6271
1,"['session_T', 'session_E']",4,61,0.5,1,0.0925,0.9019,0.0046,0.001
1,"['session_T', 'session_E']",4,62,0.5,2,0.0091,0.0011,0.2994,0.6904
1,"['session_T', 'session_E']",4,63,0.5,2,0.003,0.0061,0.7613,0.2296
1,"['session_T', 'session_E']",4,64,0.5,0,0.1731,0.8044,0.0194,0.0031
1,"['session_T', 'session_E']",4,65,0.5,2,0.0024,0.0009,0.2639,0.7328
1,"['session_T', 'session_E']",4,66,0.5,0,0.9492,0.0142,0.0325,0.0041
1,"['session_T', 'session_E']",4,67,0.5,0,0.9754,0.004,0.0171,0.0035
1,"['session_T', 'session_E']",4,68,0.5,3,0.001,0.0009,0.1408,0.8573
1,"['session_T', 'session_E']",4,69,0.5,2,0.0166,0.0018,0.745,0.2366
1,"['session_T', 'session_E']",4,70,0.5,3,0.0318,0.0046,0.4933,0.4703
1,"['session_T', 'session_E']",4,71,0.5,2,0.1117,0.0034,0.5475,0.3374
1,"['session_T', 'session_E']",4,72,0.5,1,0.0531,0.9397,0.0054,0.0018
1,"['session_T', 'session_E']",4,73,0.5,0,0.3109,0.6848,0.0031,0.0011
1,"['session_T', 'session_E']",4,74,0.5,2,0.0119,0.8497,0.125,0.0134
1,"['session_T', 'session_E']",4,75,0.5,2,0.0061,0.0074,0.7721,0.2145
1,"['session_T', 'session_E']",4,76,0.5,3,0.0935,0.0016,0.3333,0.5715
1,"['session_T', 'session_E']",4,77,0.5,1,0.0159,0.9214,0.0583,0.0045
1,"['session_T', 'session_E']",4,78,0.5,1,0.0213,0.8337,0.1369,0.0081
1,"['session_T', 'session_E']",4,79,0.5,2,0.0558,0.0035,0.8064,0.1343
1,"['session_T', 'session_E']",4,80,0.5,1,0.0456,0.9464,0.0068,0.0012
1,"['session_T', 'session_E']",4,81,0.5,3,0.0026,0.0005,0.2157,0.7812
1,"['session_T', 'session_E']",4,82,0.5,0,0.9792,0.0048,0.0126,0.0033
1,"['session_T', 'session_E']",4,83,0.5,3,0.0231,0.0032,0.3992,0.5746
1,"['session_T', 'session_E']",4,84,0.5,1,0.2932,0.6978,0.0069,0.0021
1,"['session_T', 'session_E']",4,85,0.5,1,0.1351,0.8609,0.003,0.001
1,"['session_T', 'session_E']",4,86,0.5,3,0.0027,0.0006,0.2218,0.775
1,"['session_T', 'session_E']",4,87,0.5,2,0.002,0.0012,0.2699,0.727
1,"['session_T', 'session_E']",4,88,0.5,0,0.4249,0.008,0.2699,0.2972
1,"['session_T', 'session_E']",4,89,0.5,1,0.1048,0.8903,0.0037,0.0011
1,"['session_T', 'session_E']",4,90,0.5,0,0.9143,0.0813,0.0035,0.001
1,"['session_T', 'session_E']",4,91,0.5,0,0.656,0.3397,0.0031,0.0013
1,"['session_T', 'session_E']",4,92,0.5,0,0.3026,0.693,0.0033,0.0011
1,"['session_T', 'session_E']",4,93,0.5,2,0.535,0.0097,0.2764,0.1788
1,"['session_T', 'session_E']",4,94,0.5,3,0.1276,0.0023,0.3597,0.5104
1,"['session_T', 'session_E']",4,95,0.5,0,0.0681,0.9266,0.0039,0.0013
1,"['session_T', 'session_E']",4,96,0.5,0,0.1535,0.8319,0.0119,0.0028
1,"['session_T', 'session_E']",4,97,0.5,3,0.0013,0.0017,0.2549,0.7421
1,"['session_T', 'session_E']",4,98,0.5,3,0.0012,0.0006,0.1241,0.8741
1,"['session_T', 'session_E']",4,99,0.5,2,0.0022,0.0053,0.6818,0.3107
1,"['session_T', 'session_E']",4,100,0.5,3,0.001,0.0007,0.1,0.8983
1,"['session_T', 'session_E']",4,101,0.5,1,0.7068,0.2862,0.0058,0.0012
1,"['session_T', 'session_E']",4,102,0.5,1,0.0647,0.9274,0.0053,0.0026
1,"['session_T', 'session_E']",4,103,0.5,1,0.2044,0.7917,0.0029,0.001
1,"['session_T', 'session_E']",4,104,0.5,1,0.2254,0.7701,0.0035,0.0011
1,"['session_T', 'session_E']",4,105,0.5,1,0.1116,0.8835,0.0039,0.001
1,"['session_T', 'session_E']",4,106,0.5,0,0.0686,0.9254,0.0049,0.0011
1,"['session_T', 'session_E']",4,107,0.5,1,0.0402,0.9541,0.0044,0.0013
1,"['session_T', 'session_E']",4,108,0.5,3,0.001,0.0007,0.1257,0.8726
1,"['session_T', 'session_E']",4,109,0.5,0,0.9809,0.0136,0.0042,0.0012
1,"['session_T', 'session_E']",4,110,0.5,0,0.9437,0.0514,0.0038,0.0011
1,"['session_T', 'session_E']",4,111,0.5,2,0.0099,0.0034,0.5366,0.4501
1,"['session_T', 'session_E']",4,112,0.5,3,0.0012,0.0017,0.2285,0.7686
1,"['session_T', 'session_E']",4,113,0.5,3,0.0039,0.0011,0.3488,0.6462
1,"['session_T', 'session_E']",4,114,0.5,2,0.0049,0.0018,0.6738,0.3195
1,"['session_T', 'session_E']",5,0,0.5,3,0.004,0.0012,0.6004,0.3944
1,"['session_T', 'session_E']",5,1,0.5,2,0.0085,0.0032,0.7605,0.2278
1,"['session_T', 'session_E']",5,2,0.5,2,0.0037,0.0302,0.8114,0.1546
1,"['session_T', 'session_E']",5,3,0.5,3,0.0059,0.0006,0.2752,0.7183
1,"['session_T', 'session_E']",5,4,0.5,1,0.0693,0.7737,0.1342,0.0228
1,"['session_T', 'session_E']",5,5,0.5,1,0.0297,0.9648,0.0041,0.0013
1,"['session_T', 'session_E']",5,6,0.5,2,0.6293,0.0053,0.2636,0.1017
1,"['session_T', 'session_E']",5,7,0.5,1,0.2526,0.7431,0.0029,0.0013
1,"['session_T', 'session_E']",5,8,0.5,1,0.1688,0.8197,0.0101,0.0014
1,"['session_T', 'session_E']",5,9,0.5,3,0.0017,0.0005,0.2991,0.6986
1,"['session_T', 'session_E']",5,10,0.5,0,0.9608,0.0343,0.0029,0.002
1,"['session_T', 'session_E']",5,11,0.5,1,0.0199,0.9671,0.0116,0.0014
1,"['session_T', 'session_E']",5,12,0.5,3,0.0132,0.0044,0.6568,0.3257
1,"['session_T', 'session_E']",5,13,0.5,3,0.0013,0.0016,0.2925,0.7046
1,"['session_T', 'session_E']",5,14,0.5,1,0.0599,0.9347,0.0043,0.0011
1,"['session_T', 'session_E']",5,15,0.5,1,0.1403,0.8501,0.0072,0.0024
1,"['session_T', 'session_E']",5,16,0.5,1,0.0669,0.926,0.005,0.002
1,"['session_T', 'session_E']",5,17,0.5,0,0.1278,0.003,0.2485,0.6207
1,"['session_T', 'session_E']",5,18,0.5,2,0.0655,0.0149,0.5887,0.331
1,"['session_T', 'session_E']",5,19,0.5,3,0.001,0.001,0.275,0.723
1,"['session_T', 'session_E']",5,20,0.5,1,0.3034,0.6602,0.0332,0.0031
1,"['session_T', 'session_E']",5,21,0.5,1,0.0313,0.9576,0.0096,0.0015
1,"['session_T', 'session_E']",5,22,0.5,2,0.0014,0.0057,0.6753,0.3177
1,"['session_T', 'session_E']",5,23,0.5,2,0.0018,0.0006,0.4592,0.5384
1,"['session_T', 'session_E']",5,24,0.5,2,0.0032,0.0076,0.9713,0.0178
1,"['session_T', 'session_E']",5,25,0.5,3,0.0021,0.0007,0.3479,0.6493
1,"['session_T', 'session_E']",5,26,0.5,2,0.001,0.0026,0.3727,0.6237
1,"['session_T', 'session_E']",5,27,0.5,3,0.0045,0.0012,0.2534,0.7409
1,"['session_T', 'session_E']",5,28,0.5,2,0.0362,0.0312,0.9185,0.0141
1,"['session_T', 'session_E']",5,29,0.5,1,0.0092,0.974,0.0145,0.0023
1,"['session_T', 'session_E']",5,30,0.5,2,0.0014,0.0006,0.2807,0.7174
1,"['session_T', 'session_E']",5,31,0.5,0,0.4149,0.5768,0.0064,0.0019
