subjects,session,fold_number,trial,window_test_start,label,proba_left_hand,proba_right_hand,proba_feet,proba_tongue
3,"['session_T', 'session_E']",3,8,0.5,3,0.0146,0.0811,0.3966,0.5077
3,"['session_T', 'session_E']",3,9,0.5,2,0.4337,0.1066,0.4051,0.0545
3,"['session_T', 'session_E']",3,10,0.5,1,0.025,0.8841,0.0774,0.0134
3,"['session_T', 'session_E']",3,11,0.5,3,0.0025,0.0046,0.0536,0.9393
3,"['session_T', 'session_E']",3,12,0.5,1,0.2116,0.5313,0.2324,0.0247
3,"['session_T', 'session_E']",3,13,0.5,0,0.7461,0.0055,0.2114,0.037
3,"['session_T', 'session_E']",3,14,0.5,1,0.2829,0.6901,0.0182,0.0088
3,"['session_T', 'session_E']",3,15,0.5,0,0.9182,0.0056,0.0271,0.0492
3,"['session_T', 'session_E']",3,16,0.5,0,0.826,0.0236,0.1206,0.0298
3,"['session_T', 'session_E']",3,17,0.5,3,0.0028,0.0016,0.0029,0.9928
3,"['session_T', 'session_E']",3,18,0.5,3,0.0194,0.0054,0.4667,0.5085
3,"['session_T', 'session_E']",3,19,0.5,3,0.0939,0.0429,0.5624,0.3007
3,"['session_T', 'session_E']",3,20,0.5,1,0.0384,0.9163,0.0219,0.0234
3,"['session_T', 'session_E']",3,21,0.5,1,0.0951,0.6213,0.2429,0.0408
3,"['session_T', 'session_E']",3,22,0.5,2,0.0651,0.0155,0.693,0.2264
3,"['session_T', 'session_E']",3,23,0.5,3,0.0108,0.0038,0.0345,0.9509
3,"['session_T', 'session_E']",3,24,0.5,3,0.0415,0.0995,0.7043,0.1548
3,"['session_T', 'session_E']",3,25,0.5,2,0.5586,0.0932,0.326,0.0222
3,"['session_T', 'session_E']",3,26,0.5,3,0.0023,0.0099,0.2795,0.7083
3,"['session_T', 'session_E']",3,27,0.5,2,0.162,0.0357,0.7411,0.0612
3,"['session_T', 'session_E']",3,28,0.5,1,0.137,0.7858,0.055,0.0222
3,"['session_T', 'session_E']",3,29,0.5,2,0.0037,0.0067,0.8591,0.1305
3,"['session_T', 'session_E']",3,30,0.5,3,0.0097,0.023,0.0229,0.9444
3,"['session_T', 'session_E']",3,31,0.5,1,0.2056,0.6614,0.1142,0.0188
3,"['session_T', 'session_E']",3,32,0.5,0,0.7229,0.0045,0.1769,0.0957
3,"['session_T', 'session_E']",3,33,0.5,0,0.8459,0.1032,0.0145,0.0363
3,"['session_T', 'session_E']",3,34,0.5,3,0.018,0.0904,0.6168,0.2749
3,"['session_T', 'session_E']",3,35,0.5,1,0.0754,0.7814,0.0598,0.0834
3,"['session_T', 'session_E']",3,36,0.5,3,0.0281,0.0084,0.0154,0.9481
3,"['session_T', 'session_E']",3,37,0.5,2,0.0065,0.0075,0.6797,0.3063
3,"['session_T', 'session_E']",3,38,0.5,0,0.8485,0.0168,0.029,0.1056
3,"['session_T', 'session_E']",3,39,0.5,1,0.0405,0.8714,0.0065,0.0816
3,"['session_T', 'session_E']",3,40,0.5,2,0.2651,0.112,0.5335,0.0894
3,"['session_T', 'session_E']",3,41,0.5,0,0.4596,0.1509,0.345,0.0445
3,"['session_T', 'session_E']",3,42,0.5,3,0.0986,0.0211,0.4402,0.4401
3,"['session_T', 'session_E']",3,43,0.5,1,0.1163,0.7959,0.0526,0.0352
3,"['session_T', 'session_E']",3,44,0.5,1,0.0087,0.6177,0.1215,0.2521
3,"['session_T', 'session_E']",3,45,0.5,3,0.1412,0.0198,0.1315,0.7075
3,"['session_T', 'session_E']",3,46,0.5,2,0.0334,0.1685,0.741,0.0571
3,"['session_T', 'session_E']",3,47,0.5,3,0.0413,0.0165,0.4472,0.495
3,"['session_T', 'session_E']",3,48,0.5,0,0.8388,0.0249,0.0883,0.048
3,"['session_T', 'session_E']",3,49,0.5,0,0.7151,0.0511,0.1971,0.0367
3,"['session_T', 'session_E']",3,50,0.5,2,0.4764,0.2392,0.242,0.0424
3,"['session_T', 'session_E']",3,51,0.5,3,0.008,0.0259,0.5148,0.4513
3,"['session_T', 'session_E']",3,52,0.5,1,0.0573,0.7941,0.1196,0.029
3,"['session_T', 'session_E']",3,53,0.5,0,0.7807,0.0344,0.133,0.052
3,"['session_T', 'session_E']",3,54,0.5,1,0.1903,0.7198,0.0157,0.0742
3,"['session_T', 'session_E']",3,55,0.5,1,0.0366,0.9224,0.0121,0.0289
3,"['session_T', 'session_E']",3,56,0.5,0,0.6815,0.0421,0.1545,0.1218
3,"['session_T', 'session_E']",3,57,0.5,0,0.3616,0.3483,0.249,0.0411
3,"['session_T', 'session_E']",3,58,0.5,2,0.0008,0.005,0.3399,0.6542
3,"['session_T', 'session_E']",3,59,0.5,3,0.0122,0.0065,0.012,0.9692
3,"['session_T', 'session_E']",3,60,0.5,2,0.0239,0.0904,0.6199,0.2658
3,"['session_T', 'session_E']",3,61,0.5,2,0.0203,0.2042,0.3918,0.3837
3,"['session_T', 'session_E']",3,62,0.5,2,0.2885,0.3233,0.2444,0.1439
3,"['session_T', 'session_E']",3,63,0.5,0,0.5032,0.3458,0.1316,0.0194
3,"['session_T', 'session_E']",3,64,0.5,1,0.5135,0.3947,0.0592,0.0326
3,"['session_T', 'session_E']",3,65,0.5,3,0.0921,0.0031,0.8137,0.091
3,"['session_T', 'session_E']",3,66,0.5,0,0.4726,0.2172,0.2851,0.0251
3,"['session_T', 'session_E']",3,67,0.5,0,0.8433,0.0337,0.1004,0.0226
3,"['session_T', 'session_E']",3,68,0.5,1,0.1158,0.8411,0.0167,0.0265
3,"['session_T', 'session_E']",3,69,0.5,2,0.1878,0.0347,0.6479,0.1296
3,"['session_T', 'session_E']",3,70,0.5,2,0.0024,0.0091,0.7413,0.2471
3,"['session_T', 'session_E']",3,71,0.5,0,0.8161,0.0498,0.1071,0.027
3,"['session_T', 'session_E']",3,72,0.5,1,0.3677,0.537,0.0721,0.0231
3,"['session_T', 'session_E']",3,73,0.5,3,0.0035,0.0018,0.1775,0.8171
3,"['session_T', 'session_E']",3,74,0.5,0,0.9118,0.0432,0.0156,0.0294
3,"['session_T', 'session_E']",3,75,0.5,1,0.0363,0.5553,0.2585,0.1499
3,"['session_T', 'session_E']",3,76,0.5,1,0.1701,0.701,0.107,0.0219
3,"['session_T', 'session_E']",3,77,0.5,2,0.012,0.0351,0.7216,0.2312
3,"['session_T', 'session_E']",3,78,0.5,2,0.3259,0.0682,0.489,0.1168
3,"['session_T', 'session_E']",3,79,0.5,2,0.0013,0.0145,0.6424,0.3417
3,"['session_T', 'session_E']",3,80,0.5,1,0.0668,0.7117,0.1814,0.0402
3,"['session_T', 'session_E']",3,81,0.5,3,0.0013,0.0198,0.0587,0.9201
3,"['session_T', 'session_E']",3,82,0.5,0,0.7499,0.0914,0.123,0.0357
3,"['session_T', 'session_E']",3,83,0.5,3,0.3342,0.4794,0.1288,0.0575
3,"['session_T', 'session_E']",3,84,0.5,1,0.0066,0.903,0.0471,0.0432
3,"['session_T', 'session_E']",3,85,0.5,0,0.7938,0.0885,0.0842,0.0336
3,"['session_T', 'session_E']",3,86,0.5,3,0.4326,0.0452,0.1651,0.357
3,"['session_T', 'session_E']",3,87,0.5,3,0.0422,0.0812,0.2822,0.5944
3,"['session_T', 'session_E']",3,88,0.5,3,0.0127,0.0385,0.1183,0.8305
3,"['session_T', 'session_E']",3,89,0.5,1,0.0647,0.7842,0.1296,0.0215
3,"['session_T', 'session_E']",3,90,0.5,0,0.5465,0.1719,0.2056,0.0759
3,"['session_T', 'session_E']",3,91,0.5,3,0.0006,0.0032,0.2558,0.7404
3,"['session_T', 'session_E']",3,92,0.5,3,0.0035,0.0102,0.009,0.9773
3,"['session_T', 'session_E']",3,93,0.5,1,0.2376,0.6294,0.0301,0.1029
3,"['session_T', 'session_E']",3,94,0.5,2,0.0055,0.0204,0.758,0.2162
3,"['session_T', 'session_E']",3,95,0.5,2,0.0605,0.0333,0.6766,0.2297
3,"['session_T', 'session_E']",3,96,0.5,2,0.0336,0.0445,0.7627,0.1592
3,"['session_T', 'session_E']",3,97,0.5,0,0.5503,0.1307,0.2094,0.1097
3,"['session_T', 'session_E']",3,98,0.5,0,0.6987,0.0456,0.128,0.1277
3,"['session_T', 'session_E']",3,99,0.5,1,0.0491,0.8949,0.0447,0.0113
3,"['session_T', 'session_E']",3,100,0.5,0,0.7227,0.0727,0.1523,0.0522
3,"['session_T', 'session_E']",3,101,0.5,2,0.0106,0.617,0.3361,0.0364
3,"['session_T', 'session_E']",3,102,0.5,1,0.016,0.9431,0.0187,0.0222
3,"['session_T', 'session_E']",3,103,0.5,1,0.0788,0.8906,0.0185,0.0121
3,"['session_T', 'session_E']",3,104,0.5,1,0.0107,0.9402,0.0367,0.0124
3,"['session_T', 'session_E']",3,105,0.5,2,0.0696,0.191,0.3422,0.3973
3,"['session_T', 'session_E']",3,106,0.5,2,0.0099,0.0112,0.9505,0.0284
3,"['session_T', 'session_E']",3,107,0.5,3,0.0011,0.0061,0.4547,0.5381
3,"['session_T', 'session_E']",3,108,0.5,1,0.0477,0.8653,0.0151,0.0718
3,"['session_T', 'session_E']",3,109,0.5,0,0.8676,0.0074,0.0925,0.0324
3,"['session_T', 'session_E']",3,110,0.5,3,0.0116,0.0022,0.0686,0.9176
3,"['session_T', 'session_E']",3,111,0.5,3,0.0035,0.0031,0.0226,0.9708
3,"['session_T', 'session_E']",3,112,0.5,0,0.6348,0.1415,0.1375,0.0861
3,"['session_T', 'session_E']",3,113,0.5,2,0.0032,0.0352,0.8319,0.1298
3,"['session_T', 'session_E']",3,114,0.5,2,0.0129,0.0029,0.8068,0.1774
3,"['session_T', 'session_E']",4,0,0.5,0,0.8641,0.0617,0.043,0.0311
3,"['session_T', 'session_E']",4,1,0.5,3,0.001,0.007,0.0857,0.9063
3,"['session_T', 'session_E']",4,2,0.5,3,0.13,0.0476,0.4174,0.405
3,"['session_T', 'session_E']",4,3,0.5,3,0.0152,0.0624,0.4217,0.5007
3,"['session_T', 'session_E']",4,4,0.5,1,0.0012,0.9603,0.0327,0.0058
3,"['session_T', 'session_E']",4,5,0.5,1,0.0577,0.8915,0.0385,0.0123
3,"['session_T', 'session_E']",4,6,0.5,2,0.0008,0.0037,0.7304,0.265
3,"['session_T', 'session_E']",4,7,0.5,3,0.0338,0.0076,0.1806,0.7781
3,"['session_T', 'session_E']",4,8,0.5,3,0.3008,0.0377,0.1521,0.5093
3,"['session_T', 'session_E']",4,9,0.5,0,0.7606,0.128,0.0853,0.0261
3,"['session_T', 'session_E']",4,10,0.5,0,0.5283,0.1166,0.3288,0.0262
3,"['session_T', 'session_E']",4,11,0.5,1,0.3617,0.5116,0.1061,0.0206
3,"['session_T', 'session_E']",4,12,0.5,0,0.7309,0.1238,0.1155,0.0298
3,"['session_T', 'session_E']",4,13,0.5,1,0.0192,0.9034,0.0601,0.0174
3,"['session_T', 'session_E']",4,14,0.5,2,0.0018,0.001,0.8086,0.1887
3,"['session_T', 'session_E']",4,15,0.5,0,0.8931,0.0327,0.0083,0.0659
3,"['session_T', 'session_E']",4,16,0.5,2,0.1603,0.1005,0.6649,0.0743
3,"['session_T', 'session_E']",4,17,0.5,2,0.0785,0.0399,0.7869,0.0948
3,"['session_T', 'session_E']",4,18,0.5,2,0.0102,0.0087,0.793,0.188
3,"['session_T', 'session_E']",4,19,0.5,1,0.0273,0.9368,0.0292,0.0067
3,"['session_T', 'session_E']",4,20,0.5,0,0.6497,0.2821,0.0222,0.046
3,"['session_T', 'session_E']",4,21,0.5,2,0.0406,0.01,0.2013,0.7481
3,"['session_T', 'session_E']",4,22,0.5,1,0.2775,0.5625,0.1409,0.0192
3,"['session_T', 'session_E']",4,23,0.5,2,0.427,0.0115,0.418,0.1435
3,"['session_T', 'session_E']",4,24,0.5,3,0.0443,0.0152,0.029,0.9116
3,"['session_T', 'session_E']",4,25,0.5,0,0.7963,0.085,0.0588,0.0598
3,"['session_T', 'session_E']",4,26,0.5,0,0.8286,0.0306,0.0793,0.0615
3,"['session_T', 'session_E']",4,27,0.5,0,0.8974,0.0157,0.048,0.0389
3,"['session_T', 'session_E']",4,28,0.5,3,0.1047,0.0152,0.641,0.2391
3,"['session_T', 'session_E']",4,29,0.5,2,0.1395,0.0372,0.3699,0.4535
3,"['session_T', 'session_E']",4,30,0.5,1,0.1025,0.7755,0.0923,0.0297
3,"['session_T', 'session_E']",4,31,0.5,1,0.5647,0.2633,0.1479,0.0241
3,"['session_T', 'session_E']",4,32,0.5,0,0.4836,0.2411,0.2509,0.0244
3,"['session_T', 'session_E']",4,33,0.5,2,0.2347,0.038,0.51,0.2172
3,"['session_T', 'session_E']",4,34,0.5,3,0.4689,0.0468,0.2304,0.2539
3,"['session_T', 'session_E']",4,35,0.5,3,0.2161,0.021,0.3912,0.3717
3,"['session_T', 'session_E']",4,36,0.5,2,0.1484,0.0775,0.7177,0.0564
3,"['session_T', 'session_E']",4,37,0.5,0,0.6994,0.1137,0.1068,0.0801
3,"['session_T', 'session_E']",4,38,0.5,3,0.3921,0.0861,0.109,0.4127
3,"['session_T', 'session_E']",4,39,0.5,1,0.0019,0.9903,0.0051,0.0028
3,"['session_T', 'session_E']",4,40,0.5,2,0.13,0.4724,0.3645,0.033
3,"['session_T', 'session_E']",4,41,0.5,0,0.793,0.0196,0.1311,0.0563
3,"['session_T', 'session_E']",4,42,0.5,1,0.3801,0.5338,0.0531,0.033
3,"['session_T', 'session_E']",4,43,0.5,3,0.3055,0.0162,0.1115,0.5668
3,"['session_T', 'session_E']",4,44,0.5,3,0.0397,0.0092,0.0584,0.8927
3,"['session_T', 'session_E']",4,45,0.5,2,0.0148,0.0008,0.811,0.1734
3,"['session_T', 'session_E']",4,46,0.5,1,0.0273,0.9382,0.024,0.0105
3,"['session_T', 'session_E']",4,47,0.5,1,0.1581,0.6321,0.1869,0.0229
3,"['session_T', 'session_E']",4,48,0.5,1,0.323,0.4489,0.1871,0.0411
3,"['session_T', 'session_E']",4,49,0.5,0,0.8449,0.0379,0.0807,0.0365
3,"['session_T', 'session_E']",4,50,0.5,2,0.1067,0.0555,0.3534,0.4844
3,"['session_T', 'session_E']",4,51,0.5,1,0.2478,0.7006,0.0204,0.0312
3,"['session_T', 'session_E']",4,52,0.5,0,0.8578,0.0204,0.0959,0.0259
3,"['session_T', 'session_E']",4,53,0.5,1,0.0594,0.7074,0.1895,0.0436
3,"['session_T', 'session_E']",4,54,0.5,2,0.0023,0.091,0.8145,0.0923
3,"['session_T', 'session_E']",4,55,0.5,3,0.0104,0.0123,0.486,0.4914
3,"['session_T', 'session_E']",4,56,0.5,0,0.8273,0.0778,0.0691,0.0258
3,"['session_T', 'session_E']",4,57,0.5,0,0.8656,0.0171,0.0281,0.0891
3,"['session_T', 'session_E']",4,58,0.5,2,0.1314,0.0293,0.7578,0.0815
3,"['session_T', 'session_E']",4,59,0.5,1,0.0033,0.7727,0.206,0.0179
3,"['session_T', 'session_E']",4,60,0.5,3,0.1199,0.0343,0.0333,0.8126
3,"['session_T', 'session_E']",4,61,0.5,3,0.0684,0.0294,0.0902,0.8119
3,"['session_T', 'session_E']",4,62,0.5,1,0.2729,0.6195,0.0495,0.0581
3,"['session_T', 'session_E']",4,63,0.5,2,0.0402,0.0927,0.8039,0.0631
3,"['session_T', 'session_E']",4,64,0.5,3,0.0201,0.0802,0.2376,0.6621
3,"['session_T', 'session_E']",4,65,0.5,1,0.0164,0.8366,0.1257,0.0214
3,"['session_T', 'session_E']",4,66,0.5,0,0.6141,0.0461,0.2806,0.0592
3,"['session_T', 'session_E']",4,67,0.5,3,0.007,0.0767,0.5478,0.3684
3,"['session_T', 'session_E']",4,68,0.5,3,0.0552,0.0033,0.0168,0.9247
3,"['session_T', 'session_E']",4,69,0.5,2,0.2403,0.2054,0.454,0.1002
3,"['session_T', 'session_E']",4,70,0.5,0,0.6584,0.2469,0.0454,0.0493
3,"['session_T', 'session_E']",4,71,0.5,1,0.0096,0.9357,0.0404,0.0143
3,"['session_T', 'session_E']",4,72,0.5,2,0.4886,0.1152,0.2941,0.102
3,"['session_T', 'session_E']",4,73,0.5,0,0.7241,0.0643,0.0584,0.1531
3,"['session_T', 'session_E']",4,74,0.5,2,0.0534,0.409,0.3599,0.1777
3,"['session_T', 'session_E']",4,75,0.5,2,0.1929,0.0521,0.4603,0.2947
3,"['session_T', 'session_E']",4,76,0.5,3,0.0426,0.0112,0.0185,0.9277
3,"['session_T', 'session_E']",4,77,0.5,1,0.1222,0.7742,0.09,0.0136
3,"['session_T', 'session_E']",4,78,0.5,1,0.0651,0.8989,0.0271,0.0089
3,"['session_T', 'session_E']",4,79,0.5,1,0.1394,0.817,0.012,0.0316
3,"['session_T', 'session_E']",4,80,0.5,1,0.2059,0.7231,0.0527,0.0183
3,"['session_T', 'session_E']",4,81,0.5,0,0.5095,0.3154,0.1207,0.0544
3,"['session_T', 'session_E']",4,82,0.5,2,0.1121,0.1153,0.728,0.0446
3,"['session_T', 'session_E']",4,83,0.5,3,0.0227,0.0015,0.046,0.9298
3,"['session_T', 'session_E']",4,84,0.5,2,0.3986,0.0973,0.4372,0.0669
3,"['session_T', 'session_E']",4,85,0.5,0,0.7765,0.0313,0.1316,0.0606
3,"['session_T', 'session_E']",4,86,0.5,1,0.0604,0.8728,0.0469,0.0199
3,"['session_T', 'session_E']",4,87,0.5,3,0.38,0.0699,0.1078,0.4422
3,"['session_T', 'session_E']",4,88,0.5,0,0.7774,0.0704,0.0198,0.1324
3,"['session_T', 'session_E']",4,89,0.5,2,0.3107,0.1012,0.5217,0.0664
3,"['session_T', 'session_E']",4,90,0.5,3,0.0019,0.0117,0.1622,0.8242
3,"['session_T', 'session_E']",4,91,0.5,3,0.1044,0.0112,0.0272,0.8572
3,"['session_T', 'session_E']",4,92,0.5,3,0.1287,0.0241,0.4461,0.4012
3,"['session_T', 'session_E']",4,93,0.5,3,0.0415,0.0166,0.258,0.6839
3,"['session_T', 'session_E']",4,94,0.5,1,0.0011,0.9886,0.0055,0.0048
3,"['session_T', 'session_E']",4,95,0.5,3,0.0773,0.0038,0.0933,0.8256
3,"['session_T', 'session_E']",4,96,0.5,0,0.9034,0.0292,0.028,0.0393
3,"['session_T', 'session_E']",4,97,0.5,0,0.7676,0.1136,0.0683,0.0505
3,"['session_T', 'session_E']",4,98,0.5,0,0.6939,0.1591,0.1151,0.0319
3,"['session_T', 'session_E']",4,99,0.5,0,0.7664,0.0896,0.0936,0.0504
3,"['session_T', 'session_E']",4,100,0.5,2,0.0072,0.0213,0.8022,0.1693
3,"['session_T', 'session_E']",4,101,0.5,1,0.094,0.7083,0.1771,0.0206
3,"['session_T', 'session_E']",4,102,0.5,3,0.0053,0.116,0.0097,0.869
3,"['session_T', 'session_E']",4,103,0.5,1,0.0707,0.8667,0.0461,0.0164
3,"['session_T', 'session_E']",4,104,0.5,3,0.0183,0.136,0.0203,0.8254
3,"['session_T', 'session_E']",4,105,0.5,2,0.0239,0.1013,0.6481,0.2266
3,"['session_T', 'session_E']",4,106,0.5,1,0.0236,0.9476,0.0118,0.0171
3,"['session_T', 'session_E']",4,107,0.5,0,0.7922,0.0159,0.1298,0.0621
3,"['session_T', 'session_E']",4,108,0.5,0,0.8093,0.0719,0.0573,0.0615
3,"['session_T', 'session_E']",4,109,0.5,2,0.0041,0.0159,0.872,0.108
3,"['session_T', 'session_E']",4,110,0.5,2,0.0261,0.0953,0.4778,0.4008
3,"['session_T', 'session_E']",4,111,0.5,3,0.0022,0.03,0.0612,0.9066
3,"['session_T', 'session_E']",4,112,0.5,2,0.0271,0.1148,0.754,0.1041
3,"['session_T', 'session_E']",4,113,0.5,2,0.0498,0.0679,0.808,0.0743
3,"['session_T', 'session_E']",4,114,0.5,0,0.804,0.064,0.092,0.0399
3,"['session_T', 'session_E']",5,0,0.5,0,0.7631,0.1829,0.0449,0.0091
3,"['session_T', 'session_E']",5,1,0.5,1,0.2849,0.6116,0.0923,0.0112
3,"['session_T', 'session_E']",5,2,0.5,1,0.2307,0.6394,0.118,0.0119
3,"['session_T', 'session_E']",5,3,0.5,1,0.4674,0.4268,0.0868,0.019
3,"['session_T', 'session_E']",5,4,0.5,0,0.8334,0.0019,0.1221,0.0426
3,"['session_T', 'session_E']",5,5,0.5,2,0.4604,0.025,0.3964,0.1183
3,"['session_T', 'session_E']",5,6,0.5,2,0.0018,0.0015,0.2708,0.7258
3,"['session_T', 'session_E']",5,7,0.5,2,0.0832,0.1555,0.6585,0.1029
3,"['session_T', 'session_E']",5,8,0.5,2,0.4462,0.0117,0.4177,0.1244
3,"['session_T', 'session_E']",5,9,0.5,0,0.858,0.0471,0.0782,0.0167
3,"['session_T', 'session_E']",5,10,0.5,2,0.6096,0.0691,0.268,0.0532
3,"['session_T', 'session_E']",5,11,0.5,0,0.8322,0.0054,0.1263,0.0361
3,"['session_T', 'session_E']",5,12,0.5,3,0.0241,0.0022,0.4058,0.5679
3,"['session_T', 'session_E']",5,13,0.5,0,0.8445,0.0735,0.0622,0.0199
3,"['session_T', 'session_E']",5,14,0.5,2,0.1139,0.076,0.6465,0.1635
3,"['session_T', 'session_E']",5,15,0.5,2,0.0919,0.2461,0.5982,0.0638
3,"['session_T', 'session_E']",5,16,0.5,2,0.4658,0.1921,0.3042,0.0379
3,"['session_T', 'session_E']",5,17,0.5,0,0.6446,0.2435,0.0891,0.0228
3,"['session_T', 'session_E']",5,18,0.5,3,1e-04,0.0003,0.0244,0.9752
3,"['session_T', 'session_E']",5,19,0.5,2,0.2128,0.0338,0.5184,0.2351
3,"['session_T', 'session_E']",5,20,0.5,1,0.0129,0.8134,0.1505,0.0232
3,"['session_T', 'session_E']",5,21,0.5,2,0.3426,0.0788,0.4672,0.1114
3,"['session_T', 'session_E']",5,22,0.5,1,0.0083,0.4873,0.3785,0.1259
3,"['session_T', 'session_E']",5,23,0.5,1,0.2439,0.6852,0.0609,0.01
3,"['session_T', 'session_E']",5,24,0.5,0,0.8128,0.0135,0.1199,0.0537
3,"['session_T', 'session_E']",5,25,0.5,1,0.0985,0.6262,0.2035,0.0718
3,"['session_T', 'session_E']",5,26,0.5,0,0.9542,0.0084,0.0258,0.0116
3,"['session_T', 'session_E']",5,27,0.5,1,0.2878,0.5889,0.1089,0.0145
3,"['session_T', 'session_E']",5,28,0.5,1,0.0056,0.796,0.1425,0.0559
3,"['session_T', 'session_E']",5,29,0.5,1,0.0235,0.2416,0.3898,0.3451
3,"['session_T', 'session_E']",5,30,0.5,3,0.0011,0.0004,0.0163,0.9822
3,"['session_T', 'session_E']",5,31,0.5,1,0.1388,0.6528,0.1555,0.053
3,"['session_T', 'session_E']",5,32,0.5,2,0.164,0.091,0.5608,0.1842
3,"['session_T', 'session_E']",5,33,0.5,2,0.018,0.0296,0.2798,0.6726
3,"['session_T', 'session_E']",5,34,0.5,2,0.8252,0.046,0.1017,0.0271
3,"['session_T', 'session_E']",5,35,0.5,2,0.7798,0.0588,0.1315,0.0299
3,"['session_T', 'session_E']",5,36,0.5,1,0.0205,0.769,0.1557,0.0547
3,"['session_T', 'session_E']",5,37,0.5,0,0.8092,0.1144,0.0567,0.0197
3,"['session_T', 'session_E']",5,38,0.5,3,0.0005,0.0313,0.3238,0.6444
3,"['session_T', 'session_E']",5,39,0.5,3,0.0008,0.0013,0.0635,0.9345
3,"['session_T', 'session_E']",5,40,0.5,1,0.0158,0.9005,0.0758,0.0079
3,"['session_T', 'session_E']",5,41,0.5,1,0.0367,0.638,0.2183,0.1069
3,"['session_T', 'session_E']",5,42,0.5,0,0.6286,0.153,0.1636,0.0548
3,"['session_T', 'session_E']",5,43,0.5,0,0.3751,0.3453,0.2267,0.0529
3,"['session_T', 'session_E']",5,44,0.5,0,0.1556,0.0021,0.452,0.3902
3,"['session_T', 'session_E']",5,45,0.5,0,0.3186,0.0316,0.4175,0.2322
3,"['session_T', 'session_E']",5,46,0.5,2,0.2277,0.2281,0.3952,0.149
3,"['session_T', 'session_E']",5,47,0.5,3,0.0158,0.0083,0.1844,0.7915
3,"['session_T', 'session_E']",5,48,0.5,3,0.0678,0.3274,0.2968,0.3081
3,"['session_T', 'session_E']",5,49,0.5,0,0.7211,0.1924,0.0713,0.0152
3,"['session_T', 'session_E']",5,50,0.5,3,0.0025,0.0003,0.0313,0.966
3,"['session_T', 'session_E']",5,51,0.5,2,0.0268,0.4534,0.461,0.0588
3,"['session_T', 'session_E']",5,52,0.5,2,0.2337,0.5497,0.147,0.0696
3,"['session_T', 'session_E']",5,53,0.5,3,0.0043,0.0009,0.1536,0.8412
3,"['session_T', 'session_E']",5,54,0.5,3,0.0015,0.0032,0.1569,0.8384
3,"['session_T', 'session_E']",5,55,0.5,3,0.0031,0.0575,0.3222,0.6172
3,"['session_T', 'session_E']",5,56,0.5,1,0.34,0.5647,0.0845,0.0108
3,"['session_T', 'session_E']",5,57,0.5,0,0.7459,0.1771,0.0631,0.0139
3,"['session_T', 'session_E']",5,58,0.5,1,0.0513,0.8773,0.0618,0.0096
3,"['session_T', 'session_E']",5,59,0.5,3,0.0087,0.0253,0.3344,0.6315
3,"['session_T', 'session_E']",5,60,0.5,1,0.0553,0.8309,0.1043,0.0095
3,"['session_T', 'session_E']",5,61,0.5,0,0.2175,0.0524,0.4938,0.2364
3,"['session_T', 'session_E']",5,62,0.5,3,0.0037,0.1081,0.238,0.6501
3,"['session_T', 'session_E']",5,63,0.5,3,0.0048,0.0006,0.0572,0.9374
3,"['session_T', 'session_E']",5,64,0.5,2,0.0303,0.0165,0.6393,0.3139
3,"['session_T', 'session_E']",5,65,0.5,3,0.0136,0.0336,0.1197,0.8331
3,"['session_T', 'session_E']",5,66,0.5,3,0.0085,0.0231,0.0797,0.8887
3,"['session_T', 'session_E']",5,67,0.5,2,0.2133,0.5982,0.1352,0.0534
3,"['session_T', 'session_E']",5,68,0.5,0,0.8072,0.0317,0.1025,0.0586
3,"['session_T', 'session_E']",5,69,0.5,0,0.8575,0.0209,0.0921,0.0295
3,"['session_T', 'session_E']",5,70,0.5,2,0.0004,0.0219,0.6772,0.3005
3,"['session_T', 'session_E']",5,71,0.5,3,0.013,0.0044,0.1724,0.8102
3,"['session_T', 'session_E']",5,72,0.5,1,0.0135,0.9257,0.0524,0.0085
3,"['session_T', 'session_E']",5,73,0.5,2,0.2345,0.0342,0.3521,0.3792
3,"['session_T', 'session_E']",5,74,0.5,0,0.8524,0.0346,0.0696,0.0434
3,"['session_T', 'session_E']",5,75,0.5,1,0.0212,0.914,0.0556,0.0091
3,"['session_T', 'session_E']",5,76,0.5,3,0.0387,0.0069,0.1881,0.7663
3,"['session_T', 'session_E']",5,77,0.5,2,0.0093,0.0331,0.3881,0.5696
3,"['session_T', 'session_E']",5,78,0.5,1,0.3364,0.5776,0.0743,0.0118
3,"['session_T', 'session_E']",5,79,0.5,0,0.8743,0.0379,0.0666,0.0212
3,"['session_T', 'session_E']",5,80,0.5,2,0.7335,0.1279,0.1055,0.0331
3,"['session_T', 'session_E']",5,81,0.5,3,0.001,0.0594,0.4806,0.459
3,"['session_T', 'session_E']",5,82,0.5,1,0.044,0.7904,0.1132,0.0524
3,"['session_T', 'session_E']",5,83,0.5,1,0.0058,0.8703,0.108,0.0159
3,"['session_T', 'session_E']",5,84,0.5,0,0.7176,0.0041,0.1754,0.103
3,"['session_T', 'session_E']",5,85,0.5,3,0.0039,0.0056,0.1006,0.8899
3,"['session_T', 'session_E']",5,86,0.5,1,0.0033,0.9198,0.0421,0.0347
3,"['session_T', 'session_E']",5,87,0.5,2,0.2709,0.1168,0.4776,0.1347
3,"['session_T', 'session_E']",5,88,0.5,3,0.0338,0.1256,0.1848,0.6557
3,"['session_T', 'session_E']",5,89,0.5,1,0.2693,0.6613,0.0593,0.0101
